raw_symbol,instrument_id,date
NQZ9-NQH0,9346,2018-12-16
NQZ9-NQH0,9346,2018-12-17
NQZ9-NQH0,9346,2018-12-18
NQZ9-NQH0,9346,2018-12-19
NQZ9-NQH0,9346,2018-12-20
NQZ9-NQH0,9346,2018-12-21
NQZ9-NQH0,9346,2018-12-22
NQZ9-NQH0,9346,2018-12-23
NQZ9-NQH0,9346,2018-12-24
NQZ9-NQH0,9346,2018-12-25
NQZ9-NQH0,9346,2018-12-26
NQZ9-NQH0,9346,2018-12-27
NQZ9-NQH0,9346,2018-12-28
NQZ9-NQH0,9346,2018-12-29
NQZ9-NQH0,9346,2018-12-30
NQZ9-NQH0,9346,2018-12-31
NQZ9-NQH0,9346,2019-01-01
NQZ9-NQH0,9346,2019-01-02
NQZ9-NQH0,9346,2019-01-03
NQZ9-NQH0,9346,2019-01-04
NQZ9-NQH0,9346,2019-01-05
NQZ9-NQH0,9346,2019-01-06
NQZ9-NQH0,9346,2019-01-07
NQZ9-NQH0,9346,2019-01-08
NQZ9-NQH0,9346,2019-01-09
NQZ9-NQH0,9346,2019-01-10
NQZ9-NQH0,9346,2019-01-11
NQZ9-NQH0,9346,2019-01-12
NQZ9-NQH0,9346,2019-01-13
NQZ9-NQH0,9346,2019-01-14
NQZ9-NQH0,9346,2019-01-15
NQZ9-NQH0,9346,2019-01-16
NQZ9-NQH0,9346,2019-01-17
NQZ9-NQH0,9346,2019-01-18
NQZ9-NQH0,9346,2019-01-19
NQZ9-NQH0,9346,2019-01-20
NQZ9-NQH0,9346,2019-01-21
NQZ9-NQH0,9346,2019-01-22
NQZ9-NQH0,9346,2019-01-23
NQZ9-NQH0,9346,2019-01-24
NQZ9-NQH0,9346,2019-01-25
NQZ9-NQH0,9346,2019-01-26
NQZ9-NQH0,9346,2019-01-27
NQZ9-NQH0,9346,2019-01-28
NQZ9-NQH0,9346,2019-01-29
NQZ9-NQH0,9346,2019-01-30
NQZ9-NQH0,9346,2019-01-31
NQZ9-NQH0,9346,2019-02-01
NQZ9-NQH0,9346,2019-02-02
NQZ9-NQH0,9346,2019-02-03
NQZ9-NQH0,9346,2019-02-04
NQZ9-NQH0,9346,2019-02-05
NQZ9-NQH0,9346,2019-02-06
NQZ9-NQH0,9346,2019-02-07
NQZ9-NQH0,9346,2019-02-08
NQZ9-NQH0,9346,2019-02-09
NQZ9-NQH0,9346,2019-02-10
NQZ9-NQH0,9346,2019-02-11
NQZ9-NQH0,9346,2019-02-12
NQZ9-NQH0,9346,2019-02-13
NQZ9-NQH0,9346,2019-02-14
NQZ9-NQH0,9346,2019-02-15
NQZ9-NQH0,9346,2019-02-16
NQZ9-NQH0,9346,2019-02-17
NQZ9-NQH0,9346,2019-02-18
NQZ9-NQH0,9346,2019-02-19
NQZ9-NQH0,9346,2019-02-20
NQZ9-NQH0,9346,2019-02-21
NQZ9-NQH0,9346,2019-02-22
NQZ9-NQH0,9346,2019-02-23
NQZ9-NQH0,9346,2019-02-24
NQZ9-NQH0,9346,2019-02-25
NQZ9-NQH0,9346,2019-02-26
NQZ9-NQH0,9346,2019-02-27
NQZ9-NQH0,9346,2019-02-28
NQZ9-NQH0,9346,2019-03-01
NQZ9-NQH0,9346,2019-03-02
NQZ9-NQH0,9346,2019-03-03
NQZ9-NQH0,9346,2019-03-04
NQZ9-NQH0,9346,2019-03-05
NQZ9-NQH0,9346,2019-03-06
NQZ9-NQH0,9346,2019-03-07
NQZ9-NQH0,9346,2019-03-08
NQZ9-NQH0,9346,2019-03-09
NQZ9-NQH0,9346,2019-03-10
NQZ9-NQH0,9346,2019-03-11
NQZ9-NQH0,9346,2019-03-12
NQZ9-NQH0,9346,2019-03-13
NQZ9-NQH0,9346,2019-03-14
NQZ9-NQH0,9346,2019-03-15
NQZ9-NQH0,9346,2019-03-16
NQZ9-NQH0,9346,2019-03-17
NQZ9-NQH0,9346,2019-03-18
NQZ9-NQH0,9346,2019-03-19
NQZ9-NQH0,9346,2019-03-20
NQZ9-NQH0,9346,2019-03-21
NQZ9-NQH0,9346,2019-03-22
NQZ9-NQH0,9346,2019-03-23
NQZ9-NQH0,9346,2019-03-24
NQZ9-NQH0,9346,2019-03-25
NQZ9-NQH0,9346,2019-03-26
NQZ9-NQH0,9346,2019-03-27
NQZ9-NQH0,9346,2019-03-28
NQZ9-NQH0,9346,2019-03-29
NQZ9-NQH0,9346,2019-03-30
NQZ9-NQH0,9346,2019-03-31
NQZ9-NQH0,9346,2019-04-01
NQZ9-NQH0,9346,2019-04-02
NQZ9-NQH0,9346,2019-04-03
NQZ9-NQH0,9346,2019-04-04
NQZ9-NQH0,9346,2019-04-05
NQZ9-NQH0,9346,2019-04-06
NQZ9-NQH0,9346,2019-04-07
NQZ9-NQH0,9346,2019-04-08
NQZ9-NQH0,9346,2019-04-09
NQZ9-NQH0,9346,2019-04-10
NQZ9-NQH0,9346,2019-04-11
NQZ9-NQH0,9346,2019-04-12
NQZ9-NQH0,9346,2019-04-13
NQZ9-NQH0,9346,2019-04-14
NQZ9-NQH0,9346,2019-04-15
NQZ9-NQH0,9346,2019-04-16
NQZ9-NQH0,9346,2019-04-17
NQZ9-NQH0,9346,2019-04-18
NQZ9-NQH0,9346,2019-04-19
NQZ9-NQH0,9346,2019-04-20
NQZ9-NQH0,9346,2019-04-21
NQZ9-NQH0,9346,2019-04-22
NQZ9-NQH0,9346,2019-04-23
NQZ9-NQH0,9346,2019-04-24
NQZ9-NQH0,9346,2019-04-25
NQZ9-NQH0,9346,2019-04-26
NQZ9-NQH0,9346,2019-04-27
NQZ9-NQH0,9346,2019-04-28
NQZ9-NQH0,9346,2019-04-29
NQZ9-NQH0,9346,2019-04-30
NQZ9-NQH0,9346,2019-05-01
NQZ9-NQH0,9346,2019-05-02
NQZ9-NQH0,9346,2019-05-03
NQZ9-NQH0,9346,2019-05-04
NQZ9-NQH0,9346,2019-05-05
NQZ9-NQH0,9346,2019-05-06
NQZ9-NQH0,9346,2019-05-07
NQZ9-NQH0,9346,2019-05-08
NQZ9-NQH0,9346,2019-05-09
NQZ9-NQH0,9346,2019-05-10
NQZ9-NQH0,9346,2019-05-11
NQZ9-NQH0,9346,2019-05-12
NQZ9-NQH0,9346,2019-05-13
NQZ9-NQH0,9346,2019-05-14
NQZ9-NQH0,9346,2019-05-15
NQZ9-NQH0,9346,2019-05-16
NQZ9-NQH0,9346,2019-05-17
NQZ9-NQH0,9346,2019-05-18
NQZ9-NQH0,9346,2019-05-19
NQZ9-NQH0,9346,2019-05-20
NQZ9-NQH0,9346,2019-05-21
NQZ9-NQH0,9346,2019-05-22
NQZ9-NQH0,9346,2019-05-23
NQZ9-NQH0,9346,2019-05-24
NQZ9-NQH0,9346,2019-05-25
NQZ9-NQH0,9346,2019-05-26
NQZ9-NQH0,9346,2019-05-27
NQZ9-NQH0,9346,2019-05-28
NQZ9-NQH0,9346,2019-05-29
NQZ9-NQH0,9346,2019-05-30
NQZ9-NQH0,9346,2019-05-31
NQZ9-NQH0,9346,2019-06-01
NQZ9-NQH0,9346,2019-06-02
NQZ9-NQH0,9346,2019-06-03
NQZ9-NQH0,9346,2019-06-04
NQZ9-NQH0,9346,2019-06-05
NQZ9-NQH0,9346,2019-06-06
NQZ9-NQH0,9346,2019-06-07
NQZ9-NQH0,9346,2019-06-08
NQZ9-NQH0,9346,2019-06-09
NQZ9-NQH0,9346,2019-06-10
NQZ9-NQH0,9346,2019-06-11
NQZ9-NQH0,9346,2019-06-12
NQZ9-NQH0,9346,2019-06-13
NQZ9-NQH0,9346,2019-06-14
NQZ9-NQH0,9346,2019-06-15
NQZ9-NQH0,9346,2019-06-16
NQZ9-NQH0,9346,2019-06-17
NQZ9-NQH0,9346,2019-06-18
NQZ9-NQH0,9346,2019-06-19
NQZ9-NQH0,9346,2019-06-20
NQZ9-NQH0,9346,2019-06-21
NQZ9-NQH0,9346,2019-06-22
NQZ9-NQH0,9346,2019-06-23
NQZ9-NQH0,9346,2019-06-24
NQZ9-NQH0,9346,2019-06-25
NQZ9-NQH0,9346,2019-06-26
NQZ9-NQH0,9346,2019-06-27
NQZ9-NQH0,9346,2019-06-28
NQZ9-NQH0,9346,2019-06-29
NQZ9-NQH0,9346,2019-06-30
NQZ9-NQH0,9346,2019-07-01
NQZ9-NQH0,9346,2019-07-02
NQZ9-NQH0,9346,2019-07-03
NQZ9-NQH0,9346,2019-07-04
NQZ9-NQH0,9346,2019-07-05
NQZ9-NQH0,9346,2019-07-06
NQZ9-NQH0,9346,2019-07-07
NQZ9-NQH0,9346,2019-07-08
NQZ9-NQH0,9346,2019-07-09
NQZ9-NQH0,9346,2019-07-10
NQZ9-NQH0,9346,2019-07-11
NQZ9-NQH0,9346,2019-07-12
NQZ9-NQH0,9346,2019-07-13
NQZ9-NQH0,9346,2019-07-14
NQZ9-NQH0,9346,2019-07-15
NQZ9-NQH0,9346,2019-07-16
NQZ9-NQH0,9346,2019-07-17
NQZ9-NQH0,9346,2019-07-18
NQZ9-NQH0,9346,2019-07-19
NQZ9-NQH0,9346,2019-07-20
NQZ9-NQH0,9346,2019-07-21
NQZ9-NQH0,9346,2019-07-22
NQZ9-NQH0,9346,2019-07-23
NQZ9-NQH0,9346,2019-07-24
NQZ9-NQH0,9346,2019-07-25
NQZ9-NQH0,9346,2019-07-26
NQZ9-NQH0,9346,2019-07-27
NQZ9-NQH0,9346,2019-07-28
NQZ9-NQH0,9346,2019-07-29
NQZ9-NQH0,9346,2019-07-30
NQZ9-NQH0,9346,2019-07-31
NQZ9-NQH0,9346,2019-08-01
NQZ9-NQH0,9346,2019-08-02
NQZ9-NQH0,9346,2019-08-03
NQZ9-NQH0,9346,2019-08-04
NQZ9-NQH0,9346,2019-08-05
NQZ9-NQH0,9346,2019-08-06
NQZ9-NQH0,9346,2019-08-07
NQZ9-NQH0,9346,2019-08-08
NQZ9-NQH0,9346,2019-08-09
NQZ9-NQH0,9346,2019-08-10
NQZ9-NQH0,9346,2019-08-11
NQZ9-NQH0,9346,2019-08-12
NQZ9-NQH0,9346,2019-08-13
NQZ9-NQH0,9346,2019-08-14
NQZ9-NQH0,9346,2019-08-15
NQZ9-NQH0,9346,2019-08-16
NQZ9-NQH0,9346,2019-08-17
NQZ9-NQH0,9346,2019-08-18
NQZ9-NQH0,9346,2019-08-19
NQZ9-NQH0,9346,2019-08-20
NQZ9-NQH0,9346,2019-08-21
NQZ9-NQH0,9346,2019-08-22
NQZ9-NQH0,9346,2019-08-23
NQZ9-NQH0,9346,2019-08-24
NQZ9-NQH0,9346,2019-08-25
NQZ9-NQH0,9346,2019-08-26
NQZ9-NQH0,9346,2019-08-27
NQZ9-NQH0,9346,2019-08-28
NQZ9-NQH0,9346,2019-08-29
NQZ9-NQH0,9346,2019-08-30
NQZ9-NQH0,9346,2019-08-31
NQZ9-NQH0,9346,2019-09-01
NQZ9-NQH0,9346,2019-09-02
NQZ9-NQH0,9346,2019-09-03
NQZ9-NQH0,9346,2019-09-04
NQZ9-NQH0,9346,2019-09-05
NQZ9-NQH0,9346,2019-09-06
NQZ9-NQH0,9346,2019-09-07
NQZ9-NQH0,9346,2019-09-08
NQZ9-NQH0,9346,2019-09-09
NQZ9-NQH0,9346,2019-09-10
NQZ9-NQH0,9346,2019-09-11
NQZ9-NQH0,9346,2019-09-12
NQZ9-NQH0,9346,2019-09-13
NQZ9-NQH0,9346,2019-09-14
NQZ9-NQH0,9346,2019-09-15
NQZ9-NQH0,9346,2019-09-16
NQZ9-NQH0,9346,2019-09-17
NQZ9-NQH0,9346,2019-09-18
NQZ9-NQH0,9346,2019-09-19
NQZ9-NQH0,9346,2019-09-20
NQZ9-NQH0,9346,2019-09-21
NQZ9-NQH0,9346,2019-09-22
NQZ9-NQH0,9346,2019-09-23
NQZ9-NQH0,9346,2019-09-24
NQZ9-NQH0,9346,2019-09-25
NQZ9-NQH0,9346,2019-09-26
NQZ9-NQH0,9346,2019-09-27
NQZ9-NQH0,9346,2019-09-28
NQZ9-NQH0,9346,2019-09-29
NQZ9-NQH0,9346,2019-09-30
NQZ9-NQH0,9346,2019-10-01
NQZ9-NQH0,9346,2019-10-02
NQZ9-NQH0,9346,2019-10-03
NQZ9-NQH0,9346,2019-10-04
NQZ9-NQH0,9346,2019-10-05
NQZ9-NQH0,9346,2019-10-06
NQZ9-NQH0,9346,2019-10-07
NQZ9-NQH0,9346,2019-10-08
NQZ9-NQH0,9346,2019-10-09
NQZ9-NQH0,9346,2019-10-10
NQZ9-NQH0,9346,2019-10-11
NQZ9-NQH0,9346,2019-10-12
NQZ9-NQH0,9346,2019-10-13
NQZ9-NQH0,9346,2019-10-14
NQZ9-NQH0,9346,2019-10-15
NQZ9-NQH0,9346,2019-10-16
NQZ9-NQH0,9346,2019-10-17
NQZ9-NQH0,9346,2019-10-18
NQZ9-NQH0,9346,2019-10-19
NQZ9-NQH0,9346,2019-10-20
NQZ9-NQH0,9346,2019-10-21
NQZ9-NQH0,9346,2019-10-22
NQZ9-NQH0,9346,2019-10-23
NQZ9-NQH0,9346,2019-10-24
NQZ9-NQH0,9346,2019-10-25
NQZ9-NQH0,9346,2019-10-26
NQZ9-NQH0,9346,2019-10-27
NQZ9-NQH0,9346,2019-10-28
NQZ9-NQH0,9346,2019-10-29
NQZ9-NQH0,9346,2019-10-30
NQZ9-NQH0,9346,2019-10-31
NQZ9-NQH0,9346,2019-11-01
NQZ9-NQH0,9346,2019-11-02
NQZ9-NQH0,9346,2019-11-03
NQZ9-NQH0,9346,2019-11-04
NQZ9-NQH0,9346,2019-11-05
NQZ9-NQH0,9346,2019-11-06
NQZ9-NQH0,9346,2019-11-07
NQZ9-NQH0,9346,2019-11-08
NQZ9-NQH0,9346,2019-11-09
NQZ9-NQH0,9346,2019-11-10
NQZ9-NQH0,9346,2019-11-11
NQZ9-NQH0,9346,2019-11-12
NQZ9-NQH0,9346,2019-11-13
NQZ9-NQH0,9346,2019-11-14
NQZ9-NQH0,9346,2019-11-15
NQZ9-NQH0,9346,2019-11-16
NQZ9-NQH0,9346,2019-11-17
NQZ9-NQH0,9346,2019-11-18
NQZ9-NQH0,9346,2019-11-19
NQZ9-NQH0,9346,2019-11-20
NQZ9-NQH0,9346,2019-11-21
NQZ9-NQH0,9346,2019-11-22
NQZ9-NQH0,9346,2019-11-23
NQZ9-NQH0,9346,2019-11-24
NQZ9-NQH0,9346,2019-11-25
NQZ9-NQH0,9346,2019-11-26
NQZ9-NQH0,9346,2019-11-27
NQZ9-NQH0,9346,2019-11-28
NQZ9-NQH0,9346,2019-11-29
NQZ9-NQH0,9346,2019-11-30
NQZ9-NQH0,9346,2019-12-01
NQZ9-NQH0,9346,2019-12-02
NQZ9-NQH0,9346,2019-12-03
NQZ9-NQH0,9346,2019-12-04
NQZ9-NQH0,9346,2019-12-05
NQZ9-NQH0,9346,2019-12-06
NQZ9-NQH0,9346,2019-12-07
NQZ9-NQH0,9346,2019-12-08
NQZ9-NQH0,9346,2019-12-09
NQZ9-NQH0,9346,2019-12-10
NQZ9-NQH0,9346,2019-12-11
NQZ9-NQH0,9346,2019-12-12
NQZ9-NQH0,9346,2019-12-13
NQZ9-NQH0,9346,2019-12-14
NQZ9-NQH0,9346,2019-12-15
NQZ9-NQH0,9346,2019-12-16
NQZ9-NQH0,9346,2019-12-17
NQZ9-NQH0,9346,2019-12-18
NQZ9-NQH0,9346,2019-12-19
NQZ9-NQH0,9346,2019-12-20
NQZ9-NQH0,9346,2019-12-21
NQZ9-NQH0,9346,2019-12-22
NQZ9-NQH0,9346,2019-12-23
NQZ9-NQH0,9346,2019-12-24
NQZ9-NQH0,9346,2019-12-25
NQZ9-NQH0,9346,2019-12-26
NQZ9-NQH0,9346,2019-12-27
NQZ9-NQH0,9346,2019-12-28
NQZ9-NQH0,9346,2019-12-29
NQZ9-NQH0,9346,2019-12-30
NQZ9-NQH0,9346,2019-12-31
NQZ9-NQH0,9346,2020-01-01
NQZ9-NQH0,9346,2020-01-02
NQZ9-NQH0,9346,2020-01-03
NQZ9-NQH0,9346,2020-01-04
NQZ8-NQZ9,10480,2018-09-09
NQZ8-NQZ9,10480,2018-09-10
NQZ8-NQZ9,10480,2018-09-11
NQZ8-NQZ9,10480,2018-09-12
NQZ8-NQZ9,10480,2018-09-13
NQZ8-NQZ9,10480,2018-09-14
NQZ8-NQZ9,10480,2018-09-15
NQZ8-NQZ9,10480,2018-09-16
NQZ8-NQZ9,10480,2018-09-17
NQZ8-NQZ9,10480,2018-09-18
NQZ8-NQZ9,10480,2018-09-19
NQZ8-NQZ9,10480,2018-09-20
NQZ8-NQZ9,10480,2018-09-21
NQZ8-NQZ9,10480,2018-09-22
NQZ8-NQZ9,10480,2018-09-23
NQZ8-NQZ9,10480,2018-09-24
NQZ8-NQZ9,10480,2018-09-25
NQZ8-NQZ9,10480,2018-09-26
NQZ8-NQZ9,10480,2018-09-27
NQZ8-NQZ9,10480,2018-09-28
NQZ8-NQZ9,10480,2018-09-29
NQZ8-NQZ9,10480,2018-09-30
NQZ8-NQZ9,10480,2018-10-01
NQZ8-NQZ9,10480,2018-10-02
NQZ8-NQZ9,10480,2018-10-03
NQZ8-NQZ9,10480,2018-10-04
NQZ8-NQZ9,10480,2018-10-05
NQZ8-NQZ9,10480,2018-10-06
NQZ8-NQZ9,10480,2018-10-07
NQZ8-NQZ9,10480,2018-10-08
NQZ8-NQZ9,10480,2018-10-09
NQZ8-NQZ9,10480,2018-10-10
NQZ8-NQZ9,10480,2018-10-11
NQZ8-NQZ9,10480,2018-10-12
NQZ8-NQZ9,10480,2018-10-13
NQZ8-NQZ9,10480,2018-10-14
NQZ8-NQZ9,10480,2018-10-15
NQZ8-NQZ9,10480,2018-10-16
NQZ8-NQZ9,10480,2018-10-17
NQZ8-NQZ9,10480,2018-10-18
NQZ8-NQZ9,10480,2018-10-19
NQZ8-NQZ9,10480,2018-10-20
NQZ8-NQZ9,10480,2018-10-21
NQZ8-NQZ9,10480,2018-10-22
NQZ8-NQZ9,10480,2018-10-23
NQZ8-NQZ9,10480,2018-10-24
NQZ8-NQZ9,10480,2018-10-25
NQZ8-NQZ9,10480,2018-10-26
NQZ8-NQZ9,10480,2018-10-27
NQZ8-NQZ9,10480,2018-10-28
NQZ8-NQZ9,10480,2018-10-29
NQZ8-NQZ9,10480,2018-10-30
NQZ8-NQZ9,10480,2018-10-31
NQZ8-NQZ9,10480,2018-11-01
NQZ8-NQZ9,10480,2018-11-02
NQZ8-NQZ9,10480,2018-11-03
NQZ8-NQZ9,10480,2018-11-04
NQZ8-NQZ9,10480,2018-11-05
NQZ8-NQZ9,10480,2018-11-06
NQZ8-NQZ9,10480,2018-11-07
NQZ8-NQZ9,10480,2018-11-08
NQZ8-NQZ9,10480,2018-11-09
NQZ8-NQZ9,10480,2018-11-10
NQZ8-NQZ9,10480,2018-11-11
NQZ8-NQZ9,10480,2018-11-12
NQZ8-NQZ9,10480,2018-11-13
NQZ8-NQZ9,10480,2018-11-14
NQZ8-NQZ9,10480,2018-11-15
NQZ8-NQZ9,10480,2018-11-16
NQZ8-NQZ9,10480,2018-11-17
NQZ8-NQZ9,10480,2018-11-18
NQZ8-NQZ9,10480,2018-11-19
NQZ8-NQZ9,10480,2018-11-20
NQZ8-NQZ9,10480,2018-11-21
NQZ8-NQZ9,10480,2018-11-22
NQZ8-NQZ9,10480,2018-11-23
NQZ8-NQZ9,10480,2018-11-24
NQZ8-NQZ9,10480,2018-11-25
NQZ8-NQZ9,10480,2018-11-26
NQZ8-NQZ9,10480,2018-11-27
NQZ8-NQZ9,10480,2018-11-28
NQZ8-NQZ9,10480,2018-11-29
NQZ8-NQZ9,10480,2018-11-30
NQZ8-NQZ9,10480,2018-12-01
NQZ8-NQZ9,10480,2018-12-02
NQZ8-NQZ9,10480,2018-12-03
NQZ8-NQZ9,10480,2018-12-04
NQZ8-NQZ9,10480,2018-12-05
NQZ8-NQZ9,10480,2018-12-06
NQZ8-NQZ9,10480,2018-12-07
NQZ8-NQZ9,10480,2018-12-08
NQZ8-NQZ9,10480,2018-12-09
NQZ8-NQZ9,10480,2018-12-10
NQZ8-NQZ9,10480,2018-12-11
NQZ8-NQZ9,10480,2018-12-12
NQZ8-NQZ9,10480,2018-12-13
NQZ8-NQZ9,10480,2018-12-14
NQZ8-NQZ9,10480,2018-12-15
NQZ8-NQZ9,10480,2018-12-16
NQZ8-NQZ9,10480,2018-12-17
NQZ8-NQZ9,10480,2018-12-18
NQZ8-NQZ9,10480,2018-12-19
NQZ8-NQZ9,10480,2018-12-20
NQZ8-NQZ9,10480,2018-12-21
NQZ8-NQZ9,10480,2018-12-22
NQZ8-NQZ9,10480,2018-12-23
NQZ8-NQZ9,10480,2018-12-24
NQZ8-NQZ9,10480,2018-12-25
NQZ8-NQZ9,10480,2018-12-26
NQZ8-NQZ9,10480,2018-12-27
NQZ8-NQZ9,10480,2018-12-28
NQZ8-NQZ9,10480,2018-12-29
NQZ8-NQZ9,10480,2018-12-30
NQZ8-NQZ9,10480,2018-12-31
NQZ8-NQZ9,10480,2019-01-01
NQZ8-NQZ9,10480,2019-01-02
NQZ8-NQZ9,10480,2019-01-03
NQZ8-NQZ9,10480,2019-01-04
NQZ8-NQZ9,10480,2019-01-05
NQZ8-NQZ9,10480,2019-01-06
NQZ8-NQZ9,10480,2019-01-07
NQZ8-NQZ9,10480,2019-01-08
NQZ8-NQZ9,10480,2019-01-09
NQZ8-NQZ9,10480,2019-01-10
NQZ8-NQZ9,10480,2019-01-11
NQZ8-NQZ9,10480,2019-01-12
NQM1-NQM2,696733,2011-03-03
NQM1-NQM2,696733,2011-03-04
NQM1-NQM2,696733,2011-03-05
NQM1-NQM2,696733,2011-03-06
NQM1-NQM2,696733,2011-03-07
NQM1-NQM2,696733,2011-03-08
NQM1-NQM2,696733,2011-03-09
NQM1-NQM2,696733,2011-03-10
NQM1-NQM2,696733,2011-03-11
NQM1-NQM2,696733,2011-03-12
NQM1-NQM2,696733,2011-03-13
NQM1-NQM2,696733,2011-03-14
NQM1-NQM2,696733,2011-03-15
NQM1-NQM2,696733,2011-03-16
NQM1-NQM2,696733,2011-03-17
NQM1-NQM2,696733,2011-03-18
NQM1-NQM2,696733,2011-03-19
NQM1-NQM2,696733,2011-03-20
NQM1-NQM2,696733,2011-03-21
NQM1-NQM2,696733,2011-03-22
NQM1-NQM2,696733,2011-03-23
NQM1-NQM2,696733,2011-03-24
NQM1-NQM2,696733,2011-03-25
NQM1-NQM2,696733,2011-03-26
NQM1-NQM2,696733,2011-03-27
NQM1-NQM2,696733,2011-03-28
NQM1-NQM2,696733,2011-03-29
NQM1-NQM2,696733,2011-03-30
NQM1-NQM2,696733,2011-03-31
NQM1-NQM2,696733,2011-04-01
NQM1-NQM2,696733,2011-04-02
NQM1-NQM2,696733,2011-04-03
NQM1-NQM2,696733,2011-04-04
NQM1-NQM2,696733,2011-04-05
NQM1-NQM2,696733,2011-04-06
NQM1-NQM2,696733,2011-04-07
NQM1-NQM2,696733,2011-04-08
NQM1-NQM2,696733,2011-04-09
NQM1-NQM2,696733,2011-04-10
NQM1-NQM2,696733,2011-04-11
NQM1-NQM2,696733,2011-04-12
NQM1-NQM2,696733,2011-04-13
NQM1-NQM2,696733,2011-04-14
NQM1-NQM2,696733,2011-04-15
NQM1-NQM2,696733,2011-04-16
NQM1-NQM2,696733,2011-04-17
NQM1-NQM2,696733,2011-04-18
NQM1-NQM2,696733,2011-04-19
NQM1-NQM2,696733,2011-04-20
NQM1-NQM2,696733,2011-04-21
NQM1-NQM2,696733,2011-04-22
NQM1-NQM2,696733,2011-04-23
NQM1-NQM2,696733,2011-04-24
NQM1-NQM2,696733,2011-04-25
NQM1-NQM2,696733,2011-04-26
NQM1-NQM2,696733,2011-04-27
NQM1-NQM2,696733,2011-04-28
NQM1-NQM2,696733,2011-04-29
NQM1-NQM2,696733,2011-04-30
NQM1-NQM2,696733,2011-05-01
NQM1-NQM2,696733,2011-05-02
NQM1-NQM2,696733,2011-05-03
NQM1-NQM2,696733,2011-05-04
NQM1-NQM2,696733,2011-05-05
NQM1-NQM2,696733,2011-05-06
NQM1-NQM2,696733,2011-05-07
NQM1-NQM2,696733,2011-05-08
NQM1-NQM2,696733,2011-05-09
NQM1-NQM2,696733,2011-05-10
NQM1-NQM2,696733,2011-05-11
NQM1-NQM2,696733,2011-05-12
NQM1-NQM2,696733,2011-05-13
NQM1-NQM2,696733,2011-05-14
NQM1-NQM2,696733,2011-05-15
NQM1-NQM2,696733,2011-05-16
NQM1-NQM2,696733,2011-05-17
NQM1-NQM2,696733,2011-05-18
NQM1-NQM2,696733,2011-05-19
NQM1-NQM2,696733,2011-05-20
NQM1-NQM2,696733,2011-05-21
NQM1-NQM2,696733,2011-05-22
NQM1-NQM2,696733,2011-05-23
NQM1-NQM2,696733,2011-05-24
NQM1-NQM2,696733,2011-05-25
NQM1-NQM2,696733,2011-05-26
NQM1-NQM2,696733,2011-05-27
NQM1-NQM2,696733,2011-05-28
NQM1-NQM2,696733,2011-05-29
NQM1-NQM2,696733,2011-05-30
NQM1-NQM2,696733,2011-05-31
NQM1-NQM2,696733,2011-06-01
NQM1-NQM2,696733,2011-06-02
NQM1-NQM2,696733,2011-06-03
NQM1-NQM2,696733,2011-06-04
NQM1-NQM2,696733,2011-06-05
NQM1-NQM2,696733,2011-06-06
NQM1-NQM2,696733,2011-06-07
NQM1-NQM2,696733,2011-06-08
NQM1-NQM2,696733,2011-06-09
NQM1-NQM2,696733,2011-06-10
NQM1-NQM2,696733,2011-06-11
NQM1-NQM2,696733,2011-06-12
NQM1-NQM2,696733,2011-06-13
NQM1-NQM2,696733,2011-06-14
NQM1-NQM2,696733,2011-06-15
NQM1-NQM2,696733,2011-06-16
NQM1-NQM2,696733,2011-06-17
NQM1-NQM2,696733,2011-06-18
NQM1-NQM2,696733,2011-06-19
NQM1-NQM2,696733,2011-06-20
NQM1-NQM2,696733,2011-06-21
NQM1-NQM2,696733,2011-06-22
NQM1-NQM2,696733,2011-06-23
NQM1-NQM2,696733,2011-06-24
NQM1-NQM2,696733,2011-06-25
NQM1-NQM2,696733,2011-06-26
NQM1-NQM2,696733,2011-06-27
NQM1-NQM2,696733,2011-06-28
NQM1-NQM2,696733,2011-06-29
NQM1-NQM2,696733,2011-06-30
NQM1-NQM2,696733,2011-07-01
NQM1-NQM2,696733,2011-07-02
NQM1-NQM2,696733,2011-07-03
NQM1-NQM2,696733,2011-07-04
NQM1-NQM2,696733,2011-07-05
NQM1-NQM2,696733,2011-07-06
NQM1-NQM2,696733,2011-07-07
NQM1-NQM2,696733,2011-07-08
NQM1-NQM2,696733,2011-07-09
NQM1-NQM2,696733,2011-07-10
NQM1-NQM2,696733,2011-07-11
NQM1-NQM2,696733,2011-07-12
NQM1-NQM2,696733,2011-07-13
NQM1-NQM2,696733,2011-07-14
NQM1-NQM2,696733,2011-07-15
NQM1-NQM2,696733,2011-07-16
NQM1-NQM2,696733,2011-07-17
NQM1-NQM2,696733,2011-07-18
NQM1-NQM2,696733,2011-07-19
NQM1-NQM2,696733,2011-07-20
NQM1-NQM2,696733,2011-07-21
NQM1-NQM2,696733,2011-07-22
NQM1-NQM2,696733,2011-07-23
NQM1-NQM2,696733,2011-07-24
NQM1-NQM2,696733,2011-07-25
NQM1-NQM2,696733,2011-07-26
NQM1-NQM2,696733,2011-07-27
NQM1-NQM2,696733,2011-07-28
NQM1-NQM2,696733,2011-07-29
NQM1-NQM2,696733,2011-07-30
NQM1-NQM2,696733,2011-07-31
NQM1-NQM2,696733,2011-08-01
NQM1-NQM2,696733,2011-08-02
NQM1-NQM2,696733,2011-08-03
NQM1-NQM2,696733,2011-08-04
NQM1-NQM2,696733,2011-08-05
